x,y,HCP0.32f30000h0,HCP0.71f30000h0,HCP1.18f30000h0,elevation,VCP0.32f30000h0,VCP0.71f30000h0,VCP1.18f30000h0
730819.4,5026034.102,14.76214414,21.15686411,24.25296359,4.75,11.36166479,16.4504208,20.93706532
730819.3505,5026032.991,14.86214414,20.95686411,23.82296359,4.73,11.33166479,16.3004208,20.86706532
730819.309,5026031.875,14.31214414,21.12686411,24.52296359,4.72,11.21166479,16.4204208,21.05706532
730819.282,5026030.756,14.57214414,21.98686411,25.70296359,4.7,11.53166479,16.7604208,21.48706532
730819.2756,5026029.644,15.45214414,23.37686411,26.48296359,4.68,11.95166479,17.4604208,22.09706532
730819.2694,5026028.529,15.58214414,22.56686411,25.26296359,4.66,12.39166479,18.0804208,22.83706532
730819.2389,5026027.397,15.63214414,22.28686411,25.41296359,4.64,13.02166479,18.4304208,22.82706532
730819.2247,5026026.288,15.17214414,22.34686411,25.79296359,4.63,12.06166479,17.1804208,21.62706532
730819.2161,5026025.166,14.74214414,21.59686411,25.17296359,4.6,11.05166479,15.8804208,20.46706532
730819.2271,5026024.045,14.09214414,20.94686411,24.96296359,4.58,10.74166479,15.7204208,20.30706532
730819.245,5026022.913,14.32214414,20.91686411,24.90296359,4.55,11.49166479,16.0904208,20.64706532
730819.2883,5026021.802,14.62214414,21.75686411,26.02296359,4.53,11.39166479,16.3504208,21.02706532
730819.3587,5026020.699,14.89214414,21.94686411,26.29296359,4.52,11.79166479,16.9504208,21.93706532
730819.4216,5026019.589,15.03214414,20.60686411,24.07296359,4.51,12.06166479,17.7404208,22.88706532
730819.5235,5026018.484,15.18214414,22.95686411,26.92296359,4.49,13.45166479,18.9704208,24.15706532
730819.6291,5026017.35,14.79214414,23.06686411,27.91296359,4.47,12.80166479,18.4204208,23.60706532
730819.7362,5026016.245,16.17214414,22.67686411,26.68296359,4.47,11.96166479,17.5304208,22.78706532
730819.8458,5026015.146,15.39214414,23.06686411,26.74296359,4.48,12.20166479,18.6004208,24.32706532
730819.9539,5026014.013,16.04214414,23.75686411,27.17296359,4.45,17.96166479,23.0504208,27.69706532
730820.0602,5026012.931,16.46214414,24.72686411,28.76296359,4.44,15.33166479,21.7804208,27.26706532
730820.2392,5026011.828,16.05214414,24.72686411,29.65296359,4.45,14.07166479,20.1004208,25.56706532
730820.427,5026010.697,16.75214414,25.16686411,28.98296359,4.42,12.93166479,19.5804208,25.62706532
730820.5969,5026009.593,17.21214414,24.65686411,27.69296359,4.41,13.34166479,19.8204208,25.78706532
730820.7521,5026008.495,16.87214414,23.59686411,27.78296359,4.38,13.76166479,20.3004208,26.40706532
730820.9208,5026007.387,16.78214414,24.35686411,28.65296359,4.38,14.45166479,20.7204208,26.84706532
730821.3564,5026006.452,16.90214414,23.59686411,27.53296359,4.37,13.87166479,20.3404208,26.37706532
730821.9452,5026005.724,16.66214414,24.13686411,28.69296359,4.38,13.42166479,20.0004208,26.03706532
730822.7354,5026005.316,16.83214414,25.21686411,29.76296359,4.35,13.56166479,19.7204208,25.62706532
730823.6462,5026005.327,17.19214414,25.23686411,29.80296359,4.4,12.09166479,18.6604208,25.17706532
730824.2722,5026005.832,17.05214414,25.54686411,29.87296359,4.47,12.21166479,19.0104208,25.53706532
730824.5672,5026006.558,16.22214414,25.10686411,30.77296359,4.51,12.79166479,19.7104208,26.11706532
730824.6506,5026007.492,16.96214414,26.01686411,29.87296359,4.5,15.59166479,22.3904208,28.15706532
730824.3207,5026008.576,19.32214414,27.52686411,30.12296359,4.45,15.92166479,22.9904208,28.14706532
730823.948,5026009.578,18.80214414,26.28686411,29.46296359,4.46,15.81166479,20.6404208,25.89706532
730823.6195,5026010.697,16.70214414,24.09686411,28.05296359,4.45,13.07166479,19.1304208,24.80706532
730823.4349,5026011.738,15.82214414,23.39686411,27.90296359,4.46,12.93166479,19.0304208,24.50706532
730823.3519,5026012.827,14.80214414,21.73686411,26.59296359,4.48,13.10166479,19.3504208,24.86706532
730823.4091,5026013.941,15.07214414,22.04686411,26.62296359,4.46,13.13166479,19.2104208,24.54706532
730823.4169,5026015.05,15.52214414,22.98686411,26.08296359,4.48,12.68166479,18.5204208,23.51706532
730823.5491,5026016.153,15.70214414,22.85686411,27.07296359,4.49,12.02166479,17.6204208,22.70706532
730823.6461,5026017.252,14.93214414,23.22686411,27.67296359,4.52,11.49166479,17.2404208,22.62706532
730823.7717,5026018.321,15.30214414,22.96686411,27.00296359,4.55,11.58166479,17.7804208,23.28706532
730823.9308,5026019.439,15.05214414,22.75686411,26.80296359,4.55,12.49166479,18.4204208,23.50706532
730824.021,5026020.51,15.90214414,23.31686411,26.78296359,4.57,12.09166479,17.3304208,22.13706532
730824.1333,5026021.584,15.34214414,22.92686411,26.87296359,4.63,10.69166479,15.9304208,20.49706532
730824.2211,5026022.72,14.02214414,21.70686411,26.17296359,4.62,10.40166479,15.1904208,19.46706532
730824.3224,5026023.81,13.94214414,21.68686411,26.18296359,4.66,9.76166479,14.2804208,18.46706532
730824.494,5026024.87,13.14214414,20.63686411,24.89296359,4.72,9.19166479,13.6304208,17.83706532
730824.6441,5026025.984,12.48214414,19.63686411,23.76296359,4.71,9.02166479,13.4004208,17.61706532
730824.7625,5026027.036,12.08214414,18.77686411,22.75296359,4.75,9.36166479,13.9404208,18.24706532
730824.8706,5026028.154,12.19214414,18.50686411,21.48296359,4.77,10.16166479,14.4004208,18.45706532
730824.9933,5026029.193,12.23214414,18.23686411,21.91296359,4.81,9.74166479,14.3304208,18.56706532
730825.1155,5026030.317,11.90214414,18.45686411,22.18296359,4.83,9.63166479,14.2304208,18.25706532
730825.2442,5026031.373,12.50214414,18.64686411,22.21296359,4.86,9.66166479,14.0404208,18.06706532
730825.3433,5026032.523,12.17214414,18.61686411,22.27296359,4.85,9.50166479,13.9504208,18.05706532
730825.4656,5026033.573,12.35214414,18.56686411,21.54296359,4.89,9.89166479,14.2304208,18.13706532
730825.6245,5026034.697,12.91214414,18.67686411,21.96296359,4.9,9.80166479,14.2404208,18.47706532
730825.7079,5026035.81,12.80214414,18.69686411,21.20296359,4.91,10.29166479,14.1304208,17.84706532
730825.7039,5026036.921,12.29214414,18.24686411,21.78296359,4.94,8.97166479,13.1004208,17.19706532
